Date,Open,High,Low,Close,Turnover,Volume
2015/12/30,8227.85,8251.92,8161.5,8215.85,252,6377.86
2015/12/31,8211.19,8278.84,8198.5,8211.93,234,7494.24
2016/1/4,8181.05,8182.86,7591.9,7602.47,241,6217.21
2016/1/5,7407.72,7695.51,7368.11,7562.81,325,8243.03
2016/1/6,7579.79,7669.42,7522.5,7661.21,207,5335.61
2016/1/7,7550.43,7550.43,7058.09,7088.62,61,1467.87
2016/1/8,7280.08,7381.02,6985.34,7273.79,288,6909.34
2016/1/11,7180.77,7287.71,6909.46,6909.96,249,5811.17
2016/1/12,6961.7,7067.71,6875.83,7007.46,212,5137.49
2016/1/13,7043.51,7092.76,6824.02,6824.8,170,4046.83
2016/1/14,6670.13,7009.92,6642.23,6995.92,219,4985.78
2016/1/15,6965.59,6996.88,6764.07,6805.26,217,4582.97
2016/1/18,6715.59,6924.56,6711.56,6869.56,176,4037.9
2016/1/19,6867.17,7097.69,6859.94,7088.07,216,5193.64
2016/1/20,7057.52,7102.22,6927.48,6961.2,194,4641.23
2016/1/21,6870.9,7054.58,6762.91,6762.91,187,4554.39
2016/1/22,6834.53,6870.88,6667.94,6791.94,155,3614.27
2016/1/25,6834.41,6929.08,6817.6,6895.16,97,3135.42
2016/1/26,6855.08,6908.34,6577.83,6591.34,315,5451.05
2016/1/27,6598.95,6641.65,6374.55,6597.09,322,5415.33
2016/1/28,6535.98,6619.05,6464.6,6470.91,216,4045.5
2016/1/29,6476.52,6690.85,6465.93,6657.77,199,4059.28
2016/2/1,6634.78,6697.83,6553.91,6605.89,153,3331.64
2016/2/2,6618.29,6765.52,6617.68,6738.99,140,3142.88
2016/2/3,6680.47,6751.3,6647.56,6739.62,141,2938.52
2016/2/4,6748.82,6822.61,6748.82,6816.33,155,3159.13
2016/2/5,6820.09,6847.94,6783.83,6807.32,125,2805.24
2016/2/15,6685.03,6845.69,6669.59,6813.86,118,2688.3
2016/2/16,6835.64,6998.57,6835.64,6988.96,210,4392.26
2016/2/17,6979.29,7010.4,6883.76,6977.31,197,4501.97
2016/2/18,6997.83,7011.53,6930.72,6936.1,184,4538.59
2016/2/19,6933.19,6987.32,6917.49,6965.52,132,3239.22
2016/2/22,7051.21,7082.61,7005.36,7057.08,196,4516.4
2016/2/23,7056.23,7056.23,6938.97,7001.88,151,3577.06
2016/2/24,7022.34,7077.04,6942.17,7030.35,165,3703.78
2016/2/25,7026.64,7026.64,6586.11,6629.54,260,5911.05
2016/2/26,6665.42,6741.13,6618.81,6708.48,166,3709.68
2016/2/29,6686.41,6690.93,6384.23,6495.13,195,4284.81
2016/3/1,6491.61,6602.48,6428.85,6567.96,150,3201.69
2016/3/2,6576.66,6802.27,6575.7,6795.78,223,4920.9
2016/3/3,6772.28,6840.52,6755.49,6812.84,236,4774.51
2016/3/4,6781.58,6825.79,6702.01,6785.21,266,5992.29
2016/3/7,6813.72,6898.07,6790.51,6832.51,153,3571.21
2016/3/8,6820.5,6859.91,6656.36,6857.72,156,3514.87
2016/3/9,6761.25,6814.01,6702.14,6806.86,127,2954.31
2016/3/10,6785.66,6814.24,6687.48,6688.1,99,2449.61
2016/3/11,6654.13,6703.76,6612.31,6681.81,87,2012.65
2016/3/14,6733.7,6898.32,6733.56,6826.01,176,3783.25
2016/3/15,6803.27,6860.52,6751.55,6847.97,130,2852.69
2016/3/16,6863.52,6903.64,6855.05,6870.62,157,3797.26
2016/3/17,6877.24,6994.92,6854.18,6972.18,178,4078.38
2016/3/18,6984.43,7102.05,6973.01,7041.82,313,6564.71
2016/3/21,7093.48,7164.18,7084.68,7137.61,328,7646.95
2016/3/22,7096.88,7141.74,7066.19,7077.66,215,5044.07
2016/3/23,7062.68,7104.27,7019.7,7071.76,156,3471.09
2016/3/24,7037.48,7051.76,6986.62,6993.22,187,4164.93
2016/3/25,6991.2,7054.14,6989.87,7051.7,144,3389.65
2016/3/28,7079.45,7173.12,7046.65,7062.83,186,4899.41
2016/3/29,7054.71,7061.99,6924.68,6949.22,175,4201.85
2016/3/30,6988.42,7141.2,6988.42,7140.03,201,5386.59
2016/3/31,7154.58,7169.36,7101.47,7114.33,178,4452.7
2016/4/1,7112.72,7120.01,6989.01,7093.28,150,3417.53
2016/4/5,7077.02,7212.61,7076.15,7200.6,214,4767.28
2016/4/6,7183.36,7215.14,7165.33,7203.77,258,4293.18
2016/4/7,7225.82,7236.45,7129.4,7131.16,201,4197.86
2016/4/8,7102.01,7114.43,7016.71,7067.38,160,3615.26
2016/4/11,7092.85,7186.74,7092.85,7157.89,211,5288.31
2016/4/12,7153.03,7173.26,7098.74,7129.77,147,3451.03
2016/4/13,7152.39,7248.71,7152.39,7173.78,242,5697.15
2016/4/14,7195.42,7220.21,7158.85,7215.23,158,3558.3
2016/4/15,7211.2,7216.8,7179.31,7203.76,135,3056.63
2016/4/18,7190.27,7190.27,7104.83,7132.79,144,3469.95
2016/4/19,7155.65,7177.57,7105.45,7137.27,122,2940.35
2016/4/20,7127.15,7142.6,6836.46,6975.38,288,7352.21
2016/4/21,6937.99,6975.39,6893.11,6895.21,116,2824.4
2016/4/22,6875.87,6929.24,6863.64,6928.02,98,2344.08
2016/4/25,6930.98,6930.98,6836.84,6909.04,139,3733.25
2016/4/26,6898.48,6993.03,6898.48,6992.24,122,3224.26
2016/4/27,6996.04,7028.63,6979.49,6988.25,105,2824
2016/4/28,6996.52,7008.13,6912.67,6982.59,112,2960.3
2016/4/29,6968.57,7011.25,6950.07,6985.16,100,2845.15
2016/5/3,6974.44,7164.65,6948.47,7158.03,183,5093.88
2016/5/4,7140.33,7206.9,7135.56,7156.08,139,3612.38
2016/5/5,7145.35,7158.38,7096.82,7145.84,97,2515.63
2016/5/6,7143.1,7158.1,6973.01,6973.01,150,3722.43
2016/5/9,6938.48,6938.48,6852.86,6888.02,145,3409.58
2016/5/10,6863.14,6897.2,6843.56,6861.59,85,2254.88
2016/5/11,6879.29,7121.9,6879.16,7025.64,197,5522.98
2016/5/12,6952.95,7010.37,6900.74,6996.85,135,3536.28
2016/5/13,6973.07,7049.78,6939.03,6976.52,112,3083.3
2016/5/16,6948.6,7048.95,6922.83,7047.71,116,3188.55
2016/5/17,7051.55,7076.22,6991.21,7032.4,103,2764.11
2016/5/18,6993.65,7000.91,6890.83,6961.17,133,3107.18
2016/5/19,6939.8,7002.38,6917.58,6926.18,92,2407.74
2016/5/20,6890.58,6955.55,6874.79,6953.12,93,2351.86
2016/5/23,6958.92,6978.55,6937.62,6963.46,103,2865.5
2016/5/24,6954.36,6954.64,6893.24,6927.53,84,2325.22
2016/5/25,6941.75,6971.85,6869.24,6870.4,88,2394.66
2016/5/26,6869.54,6902.04,6788.26,6891.15,92,2337.1
2016/5/27,6873.66,6895.84,6830.18,6867.66,75,2046.81
2016/5/30,6845.72,6872.48,6787.33,6826.08,76,2091.34
2016/5/31,6832.2,7024.38,6832.2,7024.38,188,4785.01
2016/6/1,7018.49,7051.91,6997.09,7009.9,129,3486.88
2016/6/2,7000.52,7021.78,6983.68,7015.47,109,2863.55
2016/6/3,7029.59,7141.04,7015.31,7110.49,176,4841.92
2016/6/6,7124.55,7132.32,7084.71,7108.03,116,3121.42
2016/6/7,7130.18,7147.32,7091.73,7117.62,130,3835.35
2016/6/8,7105.69,7112.42,7061.19,7088.81,114,3169.06
2016/6/13,7020.3,7044.05,6882.36,6883.32,133,3258.24
2016/6/14,6863.5,6909.38,6847.32,6907.7,96,2298.5
2016/6/15,6853.18,7012,6841.39,6995.99,152,3523.14
2016/6/16,6979.86,7003,6931.99,6938.44,116,2658.34
2016/6/17,6943.83,7039.76,6943.58,7014.29,113,2895.9
2016/6/20,7010.64,7041.9,6961.31,7029.88,105,2730.11
2016/6/21,7055.48,7117.36,6983.37,6995.51,123,3103.23
2016/6/22,6992.34,7087.7,6982.03,7086.41,98,2587.08
2016/6/23,7082.16,7090.56,7041.13,7063.23,101,2443.98
2016/6/24,7049.54,7112.52,6904.1,7001.2,143,3215.15
2016/6/27,6971.17,7115.33,6971.17,7114.93,125,2867.77
2016/6/28,7098.16,7257.81,7089.82,7252.78,256,5873.97
2016/6/29,7270.82,7281.71,7219.85,7233,176,4310.91
2016/6/30,7248.42,7312.61,7236.47,7247.18,140,3579.29
2016/7/1,7249.21,7282.72,7204.56,7212.92,114,2718.92
2016/7/4,7196.47,7310.8,7187.18,7299.71,163,3690.07
2016/7/5,7315.13,7317.28,7270.35,7290.84,154,3537.81
2016/7/6,7281.19,7408.81,7246.62,7406.31,211,5176.77
2016/7/7,7409.92,7564.47,7399.79,7468.84,275,7148.4
2016/7/8,7451.46,7463.6,7386.58,7423.9,150,3824.58
2016/7/11,7444.71,7594.36,7435.8,7530.86,220,5858.97
2016/7/12,7524.02,7736.98,7523.42,7734.08,348,8063.77
2016/7/13,7742.42,7788.76,7679.04,7699.62,243,5762.83
2016/7/14,7687.64,7703.57,7645.72,7692.92,161,3917.89
2016/7/15,7698.62,7763.84,7671.27,7743.52,142,3935.24
2016/7/18,7736.97,7753.61,7681.89,7711.24,172,4446.8
2016/7/19,7703.82,7714.92,7629.34,7659.15,122,3192.9
2016/7/20,7659.62,7713.76,7650.46,7665.05,102,2623.97
2016/7/21,7667.29,7736.57,7664.29,7693.94,136,3524.26
2016/7/22,7701.2,7701.2,7609.65,7617.78,154,4095.54
2016/7/25,7609.28,7696.56,7606.75,7682.37,130,3274.32
2016/7/26,7676.97,7760.45,7669.9,7757.46,143,3382.12
2016/7/27,7768.76,7815.16,7544.35,7675.68,295,7069.54
2016/7/28,7653.66,7787.46,7626.91,7774.66,221,5748.9
2016/7/29,7770.52,7864.35,7763.86,7799.67,207,5560.08
2016/8/1,7790.52,7790.52,7631.09,7668.6,178,4670.18
2016/8/2,7666.97,7728.39,7654.3,7726.86,142,3292.48
2016/8/3,7704.61,7765.36,7685.62,7731.46,129,3331.21
2016/8/4,7728.57,7754.3,7673.01,7701.98,112,2917.54
2016/8/5,7702.14,7757.78,7696.06,7718.63,158,4015.08
2016/8/8,7710.28,7792.12,7676.55,7792.04,148,3755.39
2016/8/9,7804.51,7855.89,7790.88,7844.64,172,4340.9
2016/8/10,7838.1,7883.82,7829.99,7841.73,182,4623.39
2016/8/11,7825.18,7882.49,7794.3,7794.3,158,4321.1
2016/8/12,7786.19,7861.68,7774.17,7857.02,153,4027.04
2016/8/15,7868.77,7977.69,7839.4,7959.43,256,6639.26
2016/8/16,7962.54,7984.46,7898.94,7924.62,271,7414.31
2016/8/17,7918.21,7972.2,7917.82,7943.88,192,4939.12
2016/8/18,7931.27,7946.61,7854.28,7881.48,240,5356.68
2016/8/19,7875.91,7896.93,7842.23,7876.27,148,3135.85
2016/8/22,7884.62,7925.95,7874.36,7877.02,154,3968.83
2016/8/23,7874.9,7976.12,7870.94,7929.33,180,5370.54
2016/8/24,7941.98,7956.85,7903.37,7923.5,155,4116.68
2016/8/25,7885.98,7886.66,7815.45,7869.36,180,4498.27
2016/8/26,7877.88,7957.37,7875.44,7891.8,161,3938.69
2016/8/29,7893.56,7980.53,7893.56,7953.42,148,4218.87
2016/8/30,7958.47,7994.69,7901.33,7916.84,139,3859.13
2016/8/31,7914.24,7934.59,7876.52,7934.59,119,3229.24
2016/9/1,7930.16,7958.27,7912.4,7912.89,116,2959.43
2016/9/2,7894.82,7935.58,7892.95,7929.67,146,4432.95
2016/9/5,7945.05,7957.1,7900.91,7923.91,105,2990.92
2016/9/6,7924.78,7964.56,7870.45,7954.61,135,3684.62
2016/9/7,7958.54,7968.1,7908,7920.05,131,3184.8
2016/9/8,7921.7,7952.1,7911.1,7949.17,126,2955.91
2016/9/9,7953.95,7972.4,7896,7896.12,112,2793.63
2016/9/12,7805.33,7820.55,7743.63,7790.88,188,4863.23
2016/9/13,7798.32,7815.56,7744.4,7778.22,94,2530.26
2016/9/14,7757.96,7767.9,7715.51,7737.19,89,2340.33
2016/9/19,7736.82,7805.09,7736.82,7801.02,92,2306.52
2016/9/20,7808.1,7839.92,7801.85,7826.66,78,2164.87
2016/9/21,7835.32,7867.78,7822.66,7852.38,80,2236.06
2016/9/22,7890.35,7901.14,7866.28,7878.44,91,2537.93
2016/9/23,7883.68,7914.42,7874.39,7910.14,82,2275.78
2016/9/26,7897.55,7901.61,7776.2,7777.42,103,2519.67
2016/9/27,7772.27,7807.49,7742.82,7807.01,77,1899.53
2016/9/28,7833.19,7834.37,7774.02,7802.97,68,1754.42
2016/9/29,7801.86,7863.9,7801.86,7850.7,87,2380.19
2016/9/30,7848.69,7904.63,7842.34,7882.27,83,2066.96
2016/10/10,7923.54,8037.77,7923.54,8024.29,152,4026.46
2016/10/11,8029.9,8059.04,8011.97,8051.77,114,3026.8
2016/10/12,8040.26,8055.89,8016.36,8045.31,98,2485.6
2016/10/13,8038.67,8057.78,8015.36,8038.8,148,2722.51
2016/10/14,8032.02,8057.81,8009.79,8046.66,114,2395.05
2016/10/17,8050.02,8103.2,8007.82,8029.16,145,3012.52
2016/10/18,8008.92,8083.03,8008.92,8082.71,117,2613.04
2016/10/19,8085.88,8112.03,8055.2,8067.87,120,2814.42
2016/10/20,8076.72,8082.95,7980.45,7990.7,126,3175.44
2016/10/21,7988.85,8009.98,7942.77,7972.9,112,2637.21
2016/10/24,7972.91,8033.25,7958.14,8022.12,144,3510.51
2016/10/25,8019.93,8031.27,8005.24,8028.92,161,3236.02
2016/10/26,8043.99,8083.96,8042.94,8062.66,150,3532.06
2016/10/27,8058.36,8061.26,8004.98,8034.28,111,2617.04
2016/10/28,8021.25,8051.41,7993.81,7996.68,138,2862.7
2016/10/31,7980.18,7990.48,7945.16,7979.01,137,3469.8
2016/11/1,7987.76,8058.93,7976.9,8048.8,178,3839.83
2016/11/2,8033.34,8060.97,8006.84,8020.01,180,3651.72
2016/11/3,8001.31,8077.25,7987.48,8070.97,401,4674.48
2016/11/4,8062.4,8101.79,8027.51,8047.84,466,4826.02
2016/11/7,8046.6,8049.15,7985.75,7999.54,229,3267.74
2016/11/8,8013.91,8076.34,8012.95,8069.52,280,3709.94
2016/11/9,8066.19,8071.32,7959.8,8027.48,273,3659.59
2016/11/10,8067.38,8088.49,8046.74,8067.57,212,3324.75
2016/11/11,8068.27,8073.32,8016.62,8045.27,214,3578.92
2016/11/14,8037.14,8056.82,7982.91,8005.24,253,4295.5
2016/11/15,8005.35,8016.96,7986.45,8014.15,169,2836.53
2016/11/16,8020.43,8046.23,8018.36,8026.29,143,2725.46
2016/11/17,8024.83,8051.71,8006.85,8048.92,163,3623.89
2016/11/18,8037.08,8044.12,7988.83,7996.81,157,3492.59
2016/11/21,8002.33,8034.17,7985.23,7999.77,175,3705.03
2016/11/22,8025.24,8070.56,8022.42,8070.18,206,4864.36
2016/11/23,8073.88,8092.83,8038.52,8049.76,204,5116.53
2016/11/24,8038.13,8166.2,8037.4,8155.87,228,6227.97
2016/11/25,8177.64,8199.24,8128.27,8183.29,266,7201.65
2016/11/28,8206.11,8221.94,8179.04,8188.24,246,7036.12
2016/11/29,8167.75,8268.31,8158.74,8203.38,259,7541.02
2016/11/30,8195.82,8223.74,8166.42,8222.12,210,6127.29
2016/12/1,8223.92,8241.61,8175.61,8198.5,219,5716.56
2016/12/2,8195.26,8216.42,8130.6,8151.23,217,5984.28
2016/12/5,8063.98,8095.07,8036.69,8059.41,209,5536.6
2016/12/6,8044.52,8085.34,8041.66,8070.14,150,4089.38
2016/12/7,8073.04,8097.79,8059.82,8097.2,135,3275.37
2016/12/8,8118.98,8121.3,8043.81,8051.91,150,3684.95
2016/12/9,8056.86,8080.51,8038.64,8051.63,162,4312.75
2016/12/12,8046.22,8046.26,7869.2,7912.87,251,5960.37
2016/12/13,7891.9,7925.99,7839.19,7912.03,143,3485.17
2016/12/14,7905.69,7917.18,7837.5,7848.42,123,2956.06
2016/12/15,7832.03,7861.64,7784.99,7795.58,120,2954.71
2016/12/16,7798.61,7852.83,7793.44,7849.69,107,2712.12
2016/12/19,7848.84,7873.76,7831.19,7862.77,101,2468.95
2016/12/20,7861.94,7862.23,7775.14,7818.64,124,3063.09
2016/12/21,7810.7,7865.56,7810.7,7860.69,121,2711.89
2016/12/22,7855.83,7865.78,7812.14,7844.6,102,2617.23
2016/12/23,7844.24,7849.13,7779.88,7797.73,112,2820.4
2016/12/26,7813.84,7868.5,7773.01,7855.82,137,4017.51
2016/12/27,7850.75,7886.65,7844.88,7854.7,98,2627.4
2016/12/28,7853.61,7872.74,7826.9,7837.67,83,2016.81
2016/12/29,7834.23,7836.12,7801.51,7823.82,106,2659.22
2016/12/30,7911.51,7982.48,7901.36,7971.78,141,3895.13
2017/1/3,7990.75,7992.31,7930.91,7989.12,163,5311.93
2017/1/4,7987.5,8022.91,7969.09,8017.63,134,4105.5
2017/1/5,8010.71,8011.72,7957.81,7966.76,116,3494.25
2017/1/6,7956.52,7958.46,7891.65,7893.72,125,3648.14
2017/1/9,7892.56,7949.24,7892.56,7921.25,129,3877.38
2017/1/10,7923.96,7932.08,7905.44,7914.32,95,2474.46
2017/1/11,7910.13,7955.38,7852.92,7855.5,123,2778.05
2017/1/12,7852.46,7871.67,7781.63,7785.13,126,2899.42
2017/1/13,7786.43,7794.4,7746.35,7772.61,119,3008.38
2017/1/16,7747.54,7818.21,7704.77,7806.64,246,5396.74
2017/1/17,7788.22,7853.25,7769.88,7846.24,108,2838.69
2017/1/18,7839.39,7896.21,7835.65,7873.27,103,2617.84
2017/1/19,7862.62,7904.94,7862.62,7884.59,80,1993.24
2017/1/20,7889.33,7968.18,7887.83,7952.62,95,2360.05
2017/1/23,7952.56,7989.17,7931.38,7950.89,91,2336.4
2017/1/24,7949.9,7956.96,7919.02,7929.55,96,2239.01
2017/1/25,7934.74,8023.51,7925.67,8020.95,93,2440.96
2017/1/26,8026.77,8070.2,8026.09,8055.85,102,2650.01
2017/2/3,8068.08,8104.11,8059.73,8092.06,80,2347.28
2017/2/6,8085.11,8132.32,8054.02,8070.96,116,3190.63
2017/2/7,8071.5,8071.5,8007.71,8043.39,84,2191.58
2017/2/8,8043.04,8049.28,7991.92,8042.24,99,2444.97
2017/2/9,8046.14,8057.71,7993.69,8023.28,133,3208.02
2017/2/10,8031.2,8038.17,8004.97,8015.48,132,2981.64
2017/2/13,8017.94,8071.56,7992.22,8069.24,155,3662.87
2017/2/14,8068.66,8079.86,8046.49,8068,113,2804.72
2017/2/15,8068.91,8084.06,7991.07,7992.81,153,3269.26
2017/2/16,7993.47,8059.85,7987.77,8057.45,108,2503.1
2017/2/17,8058.4,8078.33,8009.15,8014.37,124,2833.38
2017/2/20,8011.11,8125.21,8011.11,8111.99,153,4185.7
2017/2/21,8127.45,8180.25,8126.1,8154.12,143,3974.41
2017/2/22,8163.11,8177.62,8132.4,8165.79,124,3122.29
2017/2/23,8155.57,8238.93,8130.39,8225.81,195,4871.83
2017/2/24,8228.55,8290.36,8221.08,8247.95,155,4149.45
2017/2/27,8242.86,8249.26,8169.04,8192.6,134,3386.31
2017/2/28,8196.76,8209.75,8142.49,8171.6,96,2336.9
2017/3/1,8168.19,8215.85,8159.01,8164.81,136,3399.93
2017/3/2,8170.05,8183.43,8131.06,8135.2,112,2841.22
2017/3/3,8121.34,8131.39,8103.41,8124.95,109,2799.74
2017/3/6,8119.12,8147.07,8101.54,8142.71,113,3023.58
2017/3/7,8147.86,8191.05,8135.51,8190.41,113,3239.84
2017/3/8,8179.62,8195.68,8162.73,8177.45,99,2827.64
2017/3/9,8179.76,8180.81,8111.68,8118.72,115,2896.57
2017/3/10,8118.18,8193.76,8118.18,8181.54,117,3737.34
2017/3/13,8164.4,8244.1,8149.51,8237.12,157,5006.94
2017/3/14,8238.27,8258.61,8205.95,8258.61,111,3287.5
2017/3/15,8252.18,8323.41,8227.02,8317.34,119,3395.59
2017/3/16,8313.58,8352.78,8294.17,8313.28,125,3568.24
2017/3/17,8319.22,8343.06,8264.65,8284.8,135,3723.64
2017/3/20,8281.97,8398.67,8278.37,8394.53,141,4595.77
2017/3/21,8390.57,8559.25,8380.54,8551.85,208,6495.78
2017/3/22,8512.95,8703.78,8501.84,8699.56,255,7763.44
2017/3/23,8704.78,8771.44,8626.09,8699.54,235,6769.39
2017/3/24,8706.32,8726.78,8674.09,8686.71,171,5063.42
2017/3/27,8698.66,8713.17,8590.13,8618.03,158,5007.15
2017/3/28,8609.72,8638.09,8582.28,8636.82,122,3690.16
2017/3/29,8635.53,8650.67,8567.35,8615.02,151,4305.73
2017/3/30,8595.6,8606.8,8466.61,8561.04,173,4579.67
2017/3/31,8533.9,8671.51,8533.9,8668.71,139,4045.57
2017/4/5,8657.58,8767.67,8646.19,8682.74,196,5936.24
2017/4/6,8676.29,8709.83,8650.65,8707.54,133,3913.6
2017/4/7,8697.33,8704.68,8672.53,8700.71,119,3432.86
2017/4/10,8706.82,8710.76,8586.23,8594.72,130,3889.65
2017/4/11,8575.33,8581.64,8418.37,8519.11,163,5058.81
2017/4/12,8507.88,8544.45,8464.66,8532.82,128,3539
2017/4/13,8527.59,8647.47,8500.52,8644.47,117,3186.19
2017/4/14,8646.24,8647.18,8584.59,8617.32,156,3000.1
2017/4/17,8593.73,8638.76,8563.7,8635.1,124,3047.45
2017/4/18,8626.82,8766.87,8626.82,8723.1,143,4581.15
2017/4/19,8700.72,8747,8634.98,8733.19,158,4323.2
2017/4/20,8742.62,8972.92,8736.37,8972.17,245,7596.94
2017/4/21,8959.22,8991.87,8856.33,8943.49,164,5057.58
2017/4/24,8873.97,8882.9,8665.27,8881.48,178,4945.67
2017/4/25,8835.02,8882.4,8833.4,8843.21,109,3301.02
2017/4/26,8833.34,8941.35,8798.73,8827.74,142,4562.15
2017/4/27,8825.62,8840.7,8758.41,8839.75,150,4859.57
2017/4/28,8822.94,8847.45,8663.73,8728.71,153,5521.96
2017/5/2,8684.01,8686.48,8610.03,8683.12,117,3820.58
2017/5/3,8654.1,8707.04,8645.8,8683.94,111,3319.19
2017/5/4,8680.92,8704.67,8631.8,8682.6,114,3308.6
2017/5/5,8671.51,8700.95,8649.09,8686.06,128,3739.24
2017/5/8,8668.39,8688.45,8605.53,8658.64,119,3474.41
2017/5/9,8634.89,8634.89,8498.71,8580.74,117,3470.12
2017/5/10,8585.77,8679.13,8575.34,8632.94,125,3728.54
2017/5/11,8627.11,8696.63,8592.66,8689.53,141,3833.79
2017/5/12,8682.18,8770.76,8664.22,8770.41,103,2939.65
2017/5/15,8776.81,8887.83,8770.32,8883.92,106,3434.1
2017/5/16,8865.87,9011.87,8854.69,9009.3,138,4264.95
2017/5/17,8998.34,9029.93,8883.19,8896.23,124,3855.13
2017/5/18,8860.76,8952.81,8835.79,8949.79,84,2628.28
2017/5/19,8937.07,8994.15,8934.92,8994.15,83,2582.08
2017/5/22,9000.75,9080.24,8975.74,9060.13,135,3778.32
2017/5/23,9049.48,9137.03,9013.18,9126.18,168,5011.71
2017/5/24,9102.84,9102.84,8972.99,9076.09,131,3915.4
2017/5/25,9043.73,9106.92,9031.19,9036.83,124,3560.87
2017/5/26,9040.33,9044.32,8933.52,8988.66,123,3578.62
2017/5/31,8997.76,9065.63,8965.28,9064.08,149,3995.75
2017/6/1,9049,9154.88,9015.58,9148.15,142,4184.9
2017/6/2,9124.85,9135.95,9007.28,9066.46,126,3843.49
2017/6/5,9045.77,9050.75,8929.65,8944.92,120,3606.07
2017/6/6,8928.06,9004.8,8918.49,9004.57,98,2749.97
2017/6/7,9016.61,9151.5,9015.94,9146.51,167,4930
2017/6/8,9139,9332.16,9136.83,9328.98,181,6178.26
2017/6/9,9334.04,9376.59,9313.24,9332.1,174,5132
2017/6/12,9322.63,9524.8,9314.86,9420.84,164,6430.16
2017/6/13,9410.22,9442.44,9373.49,9437.15,109,4139.34
2017/6/14,9416.94,9425.88,9286.68,9316.06,117,4522.15
2017/6/15,9301.65,9347.69,9193.23,9276.65,127,4577.95
2017/6/16,9257.38,9291.77,9221.33,9269.93,99,3986
2017/6/19,9259.4,9309.04,9244.43,9280.12,95,3683.13
2017/6/20,9285.3,9293.4,9173.65,9182.81,108,4166.62
2017/6/21,9220.98,9355.99,9165.04,9355.1,160,6224.42
2017/6/22,9346.08,9380.47,9226.05,9249.25,227,7891.41
2017/6/23,9227,9387.92,9206.24,9387.84,194,6815.55
2017/6/26,9398.7,9512.84,9393.38,9500.81,219,7896.5
2017/6/27,9492.97,9522.7,9445.75,9494.12,135,4817.85
2017/6/28,9471.75,9471.75,9355.62,9370.58,120,4637.19
2017/6/29,9356.02,9407.23,9343.4,9404.02,125,4493.31
2017/6/30,9380.21,9454.92,9342.13,9446.49,145,4945.36
2017/7/3,9455.9,9466.56,9368.84,9374.78,147,5597.38
2017/7/4,9360.95,9360.95,9253.75,9274.63,160,6056.8
2017/7/5,9242.68,9322.77,9231.67,9317.88,169,5936.16
2017/7/6,9302.53,9303.53,9142.59,9215.86,206,7166.85
2017/7/7,9187.99,9187.99,9097.37,9155.26,137,4602.3
2017/7/10,9135.34,9135.34,9042.29,9124.5,161,5284.7
2017/7/11,9104.26,9164.35,9089.8,9122.77,132,4615.37
2017/7/12,9116.31,9116.31,8981.89,8992.13,133,4560.92
2017/7/13,9034.44,9034.44,8947.42,9024.62,147,4413.82
2017/7/14,8992.62,9026.89,8952.94,9016.32,103,3442.45
2017/7/17,8990.83,8999.7,8759.43,8904.45,164,5395.41
2017/7/18,8861.18,8888.84,8779.71,8849.86,137,4353.04
2017/7/19,8845.31,8957.95,8815.43,8925.96,144,4494.15
2017/7/20,8925.62,8979.67,8917.14,8976.97,121,4102.73
2017/7/21,8969.02,8987.23,8932.38,8943,103,3388.87
2017/7/24,8941.34,8964.99,8906.72,8932.75,121,3915.85
2017/7/25,8933.65,8970.23,8893.78,8898.9,115,4295.32
2017/7/26,8899.65,8901.86,8773.49,8788.79,116,4073.72
2017/7/27,8796.33,8836.6,8719.58,8830.24,121,3783.64
2017/7/28,8817.69,8867.36,8800.05,8847.64,84,2781.82
2017/7/31,8862.6,8896.21,8842.08,8891.79,104,3443.11
2017/8/1,8874.43,8878.76,8838.31,8877.72,96,3063.23
2017/8/2,8873.89,8880.62,8789.21,8791.6,86,2893.61
2017/8/3,8784.46,8793.52,8733.65,8749.77,87,3059.42
2017/8/4,8743.37,8757.36,8712.61,8716.94,83,2685.55
2017/8/7,8709.22,8804.68,8699.63,8803.42,92,3001.99
2017/8/8,8807.68,8846.4,8784.19,8830.88,93,3035.31
2017/8/9,8836.21,9043.29,8819.74,9014.21,130,4886.22
2017/8/10,8999.02,9048.6,8931.29,8994.77,108,3576.86
2017/8/11,8960.12,9036.1,8933.54,8973.92,105,3599.81
2017/8/14,8970.87,9126.38,8970.87,9101.59,104,3808.79
2017/8/15,9100.25,9119.33,9017.15,9046.29,85,3024.4
2017/8/16,9044.18,9046.84,8984.62,9002.9,88,3127.53
2017/8/17,9000.3,9016.64,8984.26,9006.36,71,2487.46
2017/8/18,8993.8,9007.74,8968.85,8994.9,67,2356.68
2017/8/21,9000.94,9075.43,9000.04,9062.92,97,3305.11
2017/8/22,9054.5,9075.35,9035.69,9041.37,76,2564.92
2017/8/23,9039.9,9074.25,9013.77,9024.04,72,2339.99
2017/8/24,9018.25,9042.18,8937.52,8967.42,83,2790.85
2017/8/25,8969.11,9017.66,8957.67,8999.05,79,2740.28
2017/8/28,9000.86,9040.72,8978.15,9010.61,156,5098.12
2017/8/29,9028.12,9031.23,8960.01,8981.88,145,4289.49
2017/8/30,8983.32,9000.5,8972.62,8985.35,118,3610.43
2017/8/31,8976.35,9008.61,8886.11,8948.36,129,4086.61
2017/9/1,8945.07,8993.63,8943.15,8976.52,118,4099.8
2017/9/4,8976.69,9071.5,8954.98,9063.89,117,4072.71
2017/9/5,9051.44,9116.63,9042.26,9109.64,103,3676.66
